date,GLD,QQQ,SPY
2005-04-22,0.004620012944372309,-0.014991086099238604,-0.003800045638281624
2005-04-25,0.0011516758419478634,0.008230916323265891,0.006554634978323648
2005-04-26,0.004593485444690959,-0.009371250859573799,-0.009761397273179817
2005-04-27,-0.010133619651900183,0.0014255593364400632,0.0038987879892626864
2005-04-28,-0.0046404027046502705,-0.010021986812998929,-0.012617704057253931
2005-04-29,0.008106541396885714,0.006597057016297647,0.013481931486599485
2005-05-02,-0.010901117007006356,0.003994367373410412,0.0055996536302744815
2005-05-03,-0.002802500699282895,0.005112309350830291,0.0017172803841418727
2005-05-04,0.003268833169857821,0.012107682600777547,0.0076889856929289735
2005-05-05,2.3302644941658457e-4,8.391712582525024e-4,-3.4085512898762715e-4
2005-05-06,-0.009130345529686057,0.0027927579746118703,-0.0031554223658512015
2005-05-09,7.052780438732142e-4,0.004728854099322444,0.00621571305847457
2005-05-10,0.0021129248878106743,-0.007242170426190686,-0.010408421256564715
2005-05-11,0.0011719209397496044,0.005019768967553517,0.005473576512541101
2005-05-12,-0.012492773112073863,-0.0027856003189068446,-0.011064030008951065
2005-05-13,-0.004993447481989488,0.01082003130861331,-0.001985558004424348
2005-05-16,-0.0016700468710357796,0.006600245342497146,0.009289303130453952
2005-05-17,-4.776689730738859e-4,0.0060125628219696026,0.006656006865059183
2005-05-18,0.004528621730736315,0.013532292057044426,0.010238055771371712
2005-05-19,-0.00166604824525729,0.008298768855255823,0.004200492764867114
2005-05-20,-0.007891897760428535,0.003991317408771344,-0.001425752045196127
2005-05-23,-7.206196934803621e-4,0.005031964068382244,0.005524707313550259
2005-05-24,0.0026394976648833612,0.0031654955361468673,-0.0023404164961791096
2005-05-25,0.003349261544141946,-0.0042223662173137555,-7.530285302479456e-4
2005-05-26,-0.004308288241465341,0.009999783851621924,0.00534545812546483
2005-05-27,0.004547141973943791,5.237288565993481e-4,0.00166418458478379
2005-05-31,-0.005506993248023395,-0.0034077045622491475,-0.006423619921251955
2005-06-01,-0.002885383068375269,0.008107000343839044,0.008500918463718143
2005-06-02,0.013631659618713599,0.007008798011322703,0.0021552743878192615
2005-06-03,0.0016613271489900328,-0.014591353799418894,-0.005064445987468247
2005-06-06,0.007324356602296689,2.622813816994807e-4,-9.157653214089123e-4
2005-06-07,-0.00235680049749476,-0.008431894202347578,7.494975461348474e-4
2005-06-08,-9.44310729469322e-4,-0.0021194722171449243,-0.0018331838369149978
2005-06-09,-0.0016546511280206566,0.0063445433313584765,0.0047424091164831594
2005-06-10,0.008245988628609702,-0.010596443331810868,-0.0023265482545209437
2005-06-13,0.00374707707154176,0.004782263817454169,0.003156319591865575
2005-06-14,-0.004216473951883071,-0.003983330877871172,0.0023193896156472604
2005-06-15,0.003281090358605354,0.0031881119242740397,0.0019014474822842686
2005-06-16,0.016705655133046893,0.005291056336500954,0.002556409801687032
2005-06-17,0.0039040582369080923,1.314558116205511e-4,0.0036987028921133813
2005-06-20,6.873410662704416e-4,0,3.293172290419477e-4
2005-06-21,0.003429773529847857,-5.274696767174625e-4,5.764195297874863e-4
2005-06-22,-0.0020564384704808703,-0.0010579427864754187,8.227687583612919e-4
2005-06-23,0.006838389917151133,-0.011170150505281029,-0.014165588291366937
2005-06-24,-0.0027297104591044175,-0.01129648544734252,-0.007368944048798731
2005-06-27,2.2771893441486668e-4,-0.004608894849442269,0.0014277153710651191
2005-06-28,-0.010531209847265632,0.009465940321892852,0.008357451929479787
2005-06-29,0.004134135329166622,-0.0021560004538243582,-0.0026665014126177056
2005-06-30,-0.004364357450105327,-0.007853696667648347,-0.005439244154543665
2005-07-01,-0.017181708951639507,-0.0013603048165631293,0.002932502948438831
2005-07-05,-0.009884806303590565,0.010292325549860593,0.007999297993625198
2005-07-06,-7.09783547009124e-4,-0.004861808862748784,-0.008417452862946817
2005-07-07,0.0026001905371990652,0.0035138507730572144,0.003925721210453759
2005-07-08,-0.0023635794785490383,0.01897708338778603,0.011356772525721759
2005-07-11,0.006603868417545122,0.009223837303102389,0.005097368678203651
2005-07-12,0.002347923126053253,0.004710716522151603,0.0026206704980804574
2005-07-13,-0.006824382532870654,0.0023471943680402063,0.0013893530878252847
2005-07-14,-0.010682499211772445,0.009849580748471531,0.003913066359919171
2005-07-15,0.0035734879769560024,0.0030903019378327734,-5.695030826009528e-4
2005-07-18,-9.517250641666308e-4,-0.004122576770715813,-0.003996773384697505
2005-07-19,-0.002860526486680115,0.011552147630173426,0.0054606824397218645
2005-07-20,0.007373133651750852,0.007120717379575314,0.003408475619916196
2005-07-21,0.006142187984883751,2.5332208661454914e-4,-0.005849652328372201
2005-07-22,-2.3549640904985125e-4,-0.0012667683794553852,0.006659210186986009
2005-07-25,0.0014123590084622606,-0.0038127356001247392,-0.002836764133617109
2005-07-26,-0.006134941519761572,0.0038127356001247392,0.0012167568662446726
2005-07-27,0.004486936379922923,0.007581032965656931,0.0036420637322018834
2005-07-28,0.007277905199663426,0.004772057853488221,0.006281240288054768
2005-07-29,0.0016360877787677808,-0.008303098767615147,-0.006685247748634993
2005-08-01,0.007213550683932368,0.0017673055538640625,-7.276250035337384e-4
2005-08-02,2.3178393519796003e-4,0.010786189005674185,0.005966714765847314
2005-08-03,0.008999714810876025,-4.986020498169985e-4,0.0026494434343442563
2005-08-04,0.0034399988451063734,-0.00978340571933467,-0.008050384772197994
2005-08-05,-0.0018332269532215228,-0.004800769905744406,-0.006812456436211534
2005-08-08,-0.005750447392979918,-0.0073725040561098965,-0.0018736592142056807
2005-08-09,-2.3066098223489817e-4,0.0066115989583659385,0.006014885865304187
2005-08-10,0.007127331996411801,-0.0086550257213025,-4.857153615693832e-4
2005-08-11,0.01816165635247602,0.008148259698025573,0.003964991636594917
2005-08-12,8.995053147704546e-4,-0.005595279542961684,-0.006156662283607339
2005-08-15,-0.008124643830094147,0.006102045566238612,0.006156662283607339
2005-08-16,0.009472285528351776,-0.016355534845762687,-0.013087994338371267
2005-08-17,-0.014470046896502886,0.005908694277614757,-8.164918471820215e-5
2005-08-18,-0.001823524512063024,-0.005136258590997755,-8.199100810646343e-5
2005-08-19,-0.005261455578135177,-5.145244235853497e-4,0.0022888099304259057
2005-08-22,0.0022910205014112783,5.145244235853497e-4,0
2005-08-23,0.001371987425046406,-0.0028361233961904375,-0.0018798515064926136
2005-08-24,-0.0038923461595845588,-0.005956217546108089,-0.008956702632406888
2005-08-25,0.0032065991745278133,0.0023354520012826008,0.0036251432322638166
2005-08-26,-0.0027478606396336147,-0.0033749699094371977,-0.006849493542727458
2005-08-29,-9.17664655844419e-4,0.007770316686306344,0.007671776306005462
2005-08-30,-0.012936239834520968,-0.003618858335463493,-0.005273211759186047
2005-08-31,0.009026886894477393,0.00927856692026685,0.012559882217810348
2005-09-01,0.01871771085419427,-0.0015407789146451023,-7.342762049020735e-4
2005-09-02,6.781734104368553e-4,-0.003861236069318874,-0.0017978487476000282
2005-09-06,4.518752901110368e-4,0.014594881348722222,0.011627803357997735
2005-09-07,0.001354447129085834,0.001777736013085729,0.0016962409684166957
2005-09-08,0.00607212030983284,-2.536223049163233e-4,-0.003314246841420676
2005-09-09,0.005366784020991222,0.005568570094447001,0.008867259536928351
2005-09-12,0.0011144323132046274,0.0027726148954108076,-0.0020083993260007205
2005-09-13,-0.007378412456484185,-0.0025202874611403026,-0.0055641329053468525
2005-09-14,0.008936565282762654,-0.011420019788318747,-0.0036458994294132907
2005-09-15,0.01017930930050337,-5.104882919653164e-4,-4.8709004316815907e-4
2005-09-16,0.00876818438140381,0.006109610551566558,0.007085853707471834
2005-09-19,0.009340786933084377,-0.007898906023386054,-0.0033254168052723188
2005-09-20,-4.3252595830001184e-4,-0.004101208905771703,-0.008484957643920765
2005-09-21,0.01779446654855077,-0.011107372506725,-0.009384612365643363
2005-09-22,-0.014986364506814898,0.003629681184399214,0.0035502014840371743
2005-09-23,-0.0017271593240004712,0.002842922891347577,8.238756086331733e-4
2005-09-26,0.006246676276416618,2.581947024049569e-4,0.0011524511645806257
2005-09-27,-0.006895093035852007,-0.0023250813348250077,-2.4692475119358903e-4
2005-09-28,0.011821717597645609,2.589610924630392e-4,9.866954955963791e-4
2005-09-29,0.006389777003446451,0.013353599362083024,0.00810370741991484
2005-09-30,-0.008528772471398494,0.006610804657984026,0.003092949254244637
2005-10-03,-0.006013828326714599,0.0025312176897243077,-0.003582273996414642
2005-10-04,6.461290269594855e-4,-0.006594008637349269,-0.011319936585658219
2005-10-05,-0.0019394467465025933,-0.01383549283008012,-0.013203317191350372
2005-10-06,0.018168673334372443,-0.01324524760920509,-0.003600962183634593
2005-10-07,0.0031722983143724903,0.002350258594574939,0.0034337533249475527
2005-10-10,2.110841346381065e-4,-0.005492907324372354,-0.008479686171191325
2005-10-11,4.221190527458063e-4,-0.004995180517536113,-0.0014347767136708711
2005-10-12,-0.011460248883002677,-0.011931852495424167,-0.007883471171568956
2005-10-13,0.0036220771169275245,0.007705978974456684,-5.962755704800315e-4
2005-10-14,-0.004689861555843944,0.007384146283419213,0.010504164404074423
2005-10-17,0.009781047883595573,0.0031476236024299276,0.0037011088187615115
2005-10-18,-0.005516627729616808,-0.007097077401381657,-0.010889613465399961
2005-10-19,-0.014142082705828063,0.01984917655821361,0.016498676691947267
2005-10-20,-0.007798999669194728,-0.009352860182498368,-0.01777245089214219
2005-10-21,0.011675808315428249,0.0062449495523391185,0.003901757146850926
2005-10-24,-0.002798430443181843,0.01570007007114871,0.015372468232066616
2005-10-25,0.014339507341402769,-0.003838416323656002,-0.002002450048919968
2005-10-26,-0.0027662747423584655,-0.005139555304978671,-0.0029279430347033397
2005-10-27,0.005312944173202716,-0.02030330445332673,-0.010696134338963326
2005-10-28,8.474788553050061e-4,0.007597416191753137,0.014291977075231443
2005-10-31,-0.017518050499177207,0.014250798998824976,0.002750624290040804
2005-11-01,-0.014544964665692994,-7.724750506343803e-4,0.002992325347426217
2005-11-02,0.008708981577632002,0.013045555546055354,0.010403140343505868
2005-11-03,-0.0036920880250916888,0.014882406232257228,0.004261640903750141
2005-11-04,-0.00983939314033977,0.0034988201534731367,-0.0013093209240038206
2005-11-07,0.005696816583386166,0.001246677758669712,9.824204291826177e-4
2005-11-08,0.0030541035955802265,2.491211804440674e-4,0
2005-11-09,0.014058866639714562,4.985595547286614e-4,0.0013082832982194148
2005-11-10,-0.0017197123571897066,0.010896542078719484,0.007731785867737706
2005-11-11,0.006861069012424004,0.0027054493280433967,0.00339962108793479
2005-11-14,-0.003853569398490464,0,-5.657873418618564e-4
2005-11-15,8.576544356948546e-4,-0.004677646306751715,-0.0036444470865193423
2005-11-16,0.02371985437511981,0.006149983746401411,0.002026271992826345
2005-11-17,0.01454422079265516,0.013158899520211875,0.009269411011747941
2005-11-18,-4.1264700825527356e-4,0.0033829812869652365,0.003923486598680803
2005-11-21,0.010877541722337014,0.002409678416844141,0.005022194137953129
2005-11-22,0.0067134418210028635,0.0036036786646027608,0.004284578036956255
2005-11-23,-0.0034527910112087667,0.00239479223854433,0.005763081711828377
2005-11-25,0.005478272806082707,0.002151085296409505,7.872246715754372e-4
2005-11-28,0.006454318493327449,-0.008390114236977997,-0.0071047121719463036
2005-11-29,0.0012054853659408948,-0.004826504071210991,-0.0011098075561095655
2005-11-30,-0.0141559698830096,-0.002421907000215384,-0.005407645961626351
2005-12-01,0.02155820456442381,0.01849938881003954,0.010155185758529583
2005-12-02,0.0029854137604847786,0.002376954483032101,0.001262172429061792
2005-12-05,0.009099944191554687,-0.007388903281076775,-0.0021311001667347895
2005-12-06,0.002163864366775403,0.0033441422613913474,0.001894279553186884
2005-12-07,0.008414118796920889,-0.001909446204151788,-0.005852099688610224
2005-12-08,0.011238288960051968,-0.007192477642532502,-6.344647791962643e-4
2005-12-09,0.00958780078744681,0.0038424714140847804,0.00261529644313363
2005-12-12,0.0030487637072953433,0.0035889401273467847,9.496186923882988e-4
2005-12-13,-0.01746515891441458,0.004052124156051384,0.0067780607451481956
2005-12-14,-0.025491654845191114,-0.003335718404921195,0.003919893080455594
2005-12-15,-0.0021870174737648185,0.001669209946045136,-0.002899067547557088
2005-12-16,-0.00299017459933415,-0.006926583573467315,-0.003223775851254551
2005-12-19,0.0025919862722991738,-0.016000686368358608,-0.0051573682808401244
2005-12-20,-0.023777061622351603,7.332382774571933e-4,9.537936950163584e-4
2005-12-21,0.006706619996082797,0.004386186778521317,0.0015884506387804365
2005-12-22,0.01547614077043491,0.006542970875729637,0.005223189298839692
2005-12-23,-3.989627102383153e-4,0,5.524749206768931e-4
2005-12-27,0.010321648012932894,-0.008733864155681559,-0.01022869875924215
2005-12-28,0.016257375004771202,-0.001219307020323246,0.002228871088648887
2005-12-29,0,-0.006608443520151219,-0.004463128781811321
2005-12-30,0.002134906134460657,-0.007642231172872993,-0.0054466023417809595
2006-01-03,0.02941944711496003,0.022027256306581755,0.017435959684308777
2006-01-04,0.0033828260671953103,0.010355407176529052,0.0047242730236627395
2006-01-05,-0.01817541530807265,0.004303135866877472,6.284372152842721e-4
2006-01-06,0.026024493168077978,0.01796757733684551,0.008286958891562612
2006-01-09,0.016248455850744747,0.003974819057170009,0.0025661891909782852
2006-01-10,-0.0099392867745558,7.005376336368663e-4,0.0010090543134610996
2006-01-11,0.008656431253173835,0.007665764180831758,0.003175641544342689
2006-01-12,-0.0018355181533320497,-0.0048712983995220505,-0.003951593610494797
2006-01-13,0.018385864398021035,-4.6538912894655837e-4,-9.324097851077795e-4
2006-01-17,-0.0032520535414040097,-0.006536167269272752,-0.0027234920310501565
2006-01-18,-0.021769779908812126,-0.011541864725979067,-0.003982147490219745
2006-01-19,0.027723825571464467,0.007317631988657425,0.0038262406242335345
2006-01-20,-0.007040357566386213,-0.030323451557048298,-0.018405560023532885
2006-01-23,0.010273119002470743,2.419648228735305e-4,0.003566184767058722
2006-01-24,-7.174888200172092e-4,0.004353494770220401,0.0010274811880357504
2006-01-25,0.007329951539680302,-0.004353494770220401,8.689639910945957e-4
2006-01-26,-0.0046420008368741605,0.007004681540309754,0.0055117269410587255
2006-01-27,-0.004483910221137144,0.013387558115790732,0.009222080896292617
2006-01-30,0.01869877275936549,0.0018982038227686182,-7.783605161506557e-4
2006-01-31,3.5281354791116826e-4,-0.00451419473453063,-0.007345509910898329
2006-02-01,0,0.0035656096625920064,0.0069562501235411744
2006-02-02,0.004926100699371716,-0.017229385385162388,-0.011673167069533363
2006-02-03,-0.008459690917367091,-0.012386946373681873,-0.004976760658927937
2006-02-06,0.003886261701942395,-0.002691758755721363,0.0026098496870456955
2006-02-07,-0.03809305373351535,-0.0044195831102222805,-0.008885788246358217
2006-02-08,0.004203679771515922,0.011501147731601602,0.009043955829355355
2006-02-09,0.024323295783759136,-0.009534831396026178,-0.0016597727563203435
2006-02-10,-0.02505310787426751,0.006122329231645018,0.0018178429981068334
2006-02-13,-0.019722323531752295,-0.011540579533047435,-0.0018178429981068334
2006-02-14,0.01423184502891095,0.01007485444406786,0.010544374939969181
2006-02-15,-0.013487576286476344,0.006337233055642155,0.003516266090195508
2006-02-16,0.014037947815819685,0.009189447323340705,0.007460300728809877
2006-02-17,0.00803802289071065,-0.007975772269646075,-0.0027131236142103887
2006-02-21,0.002906978844125163,-0.01122527977604415,-0.002487461304571781
2006-02-22,0.003983365795612315,0.012437266406323921,0.006051996839369522
2006-02-23,-0.012729777397856523,-0.0026690308982515454,-0.0014706486089632875
2006-02-24,0.018136152121637217,0.0026690308982515454,0.002553026143246484
2006-02-27,-0.007577124471171537,0.01108748685671701,3.864854215773761e-4
2006-02-28,0.015275685524192006,-0.014972154342972832,-0.009546365594452766
2006-03-01,5.348667424449616e-4,0.013532934017368436,0.008850867460159506
2006-03-02,0.011343687751180553,7.196272506084789e-4,-7.717706255760959e-5
2006-03-03,-0.008140250151320139,-0.005773029954231124,-0.004649321933034578
2006-03-06,-0.018832930564790296,-0.00872317411998802,-0.004592608540392007
2006-03-07,-0.005082584865103712,-0.005857985194586135,-0.0015613665001961152
2006-03-08,-0.01799534388862911,4.894576909073578e-4,0.002107535144705963
2006-03-09,0.004990325345932245,-0.008600718924146378,-0.0067287954991215315
2006-03-10,-0.007587710778427237,9.865321024564722e-4,0.00945411486506309
2006-03-13,0.008877420732700703,0.0029542659129178084,0.0018646349125965855
2006-03-14,0.010258342386419539,0.016819930424857965,0.010424639836296379
2006-03-15,0.004545875717179015,0.00842431513680797,0.004445206278269609
2006-03-16,0.003983365795612315,-0.00842431513680797,0.002063153491626224
2006-03-17,-0.003983365795612315,0.0026331155493002356,8.346957424967272e-4
2006-03-20,9.066824695853626e-4,0.0024096657194774274,-0.0016093224722668609
2006-03-21,-0.006181765140414797,-0.01064637733166407,-0.006307211922052858
2006-03-22,-0.0014601571957282289,0.0024297885278441456,0.006077369904268437
2006-03-23,-9.136409871395301e-4,-0.002916455502268267,-0.002073092517962394
2006-03-24,0.018295918373154585,0.0050976053736433435,7.684644931522655e-4
2006-03-27,0.012132174002824847,2.4182774846392974e-4,-0.001460431432651177
2006-03-28,-0.005869256510777632,-0.004123617636650145,-0.0061718187082488996
2006-03-29,0.017856020973944453,0.018782351297196076,0.006248680797651396
2006-03-30,0.02645607790465654,0.003096444839504997,-0.0017702984385863374
2006-03-31,-0.008569033018816619,-0.002857605972805821,2.3079866510311575e-4
2006-04-03,0.0063481898559096805,0.001191472814650929,-7.702628269026235e-4
2006-04-04,-0.002397244237147156,0.005463598441169726,0.006377518080192601
2006-04-05,0.005641488496086033,0.009432361188264515,0.003441079238160505
2006-04-06,0.010513900569430135,0.002812275879021442,-0.0010695549978407826
2006-04-07,-0.011707930562038449,-0.009641455983578684,-0.010214569647114757
2006-04-10,0.017091506957559233,-0.0014189178853301065,0.00154256122653873
2006-04-11,-0.009948653337739977,-0.008078173320896997,-0.008514794702552564
2006-04-12,0.007092262202053057,2.3883886669917587e-4,0.0018640994691194734
2006-04-13,0.0011771631730148613,0.004046079754162157,-0.0013194477275773053
2006-04-17,0.02637187411009112,-0.010506345321074306,-3.890616778674527e-4
2006-04-18,0.012363879840523673,0.01902093760265844,0.015731542614386917
2006-04-19,0.030257117536336864,0.004464767276607162,0.0019109080178383309
2006-04-20,-0.04475128906434467,-0.003523448001767626,0.0013734081782263985
2006-04-21,0.03608642200140544,-0.011834273269913709,1.5255631136490422e-4
2006-04-24,-0.024831054924043805,-9.526373339743266e-4,-0.0018314967506292135
2006-04-25,0.01816327343361479,-0.0021473126898685635,-0.004133053510825491
2006-04-26,0.013762820940085518,-2.3899402933524883e-4,2.2916989598353865e-4
2006-04-27,-0.010899768199205795,0.009510560466703843,0.004820349693527071
2006-04-28,0.033271277904874275,-0.009749103402975745,0.003351988596954847
2006-05-01,0.0010749789902746443,-0.009845274014796068,-0.008172338290481918
2006-05-02,0.021107744798811723,0.002651081620309803,0.007487690552015813
2006-05-03,-0.0013533420402049856,-0.001445339971960724,-0.0037365732298013654
2006-05-04,0.015231054255580467,0.008161472874306686,0.00358420465566045
2006-05-05,0.007529303986893332,0.007858214780022799,0.008791926073335787
2006-05-08,-0.006344543785993473,9.482262552524823e-4,-0.0012078902145642445
2006-05-09,0.030897270207963956,-0.0037986579460054237,0.001962316005616138
2006-05-10,0.00999575672344477,-0.008840616311233784,-5.283637518536111e-4
2006-05-11,0.009193219663468533,-0.02257034417775783,-0.012143894214529105
2006-05-12,0.00126632445671504,-0.013592432474115235,-0.013144225698793477
2006-05-15,-0.0535751991841531,-7.463900344459873e-4,0.0020094896515283622
2006-05-16,0.01764487707421125,-0.0074986054547179215,-0.0014681421399487249
2006-05-17,-0.006727123788364153,-0.013640233793355883,-0.01920722202102798
2006-05-18,-0.010176372679664425,-0.006890370693045433,-0.005058449733504666
2006-05-19,-0.028264012896300983,0.007653127135080151,0.007026980129149152
2006-05-22,-0.00427871968941318,-0.009703545138888714,-0.0076610260037570654
2006-05-23,0.016403678873301075,-0.009798859381389136,-0.007640240873892701
2006-05-24,-0.03557564813721115,0.006714938866699605,0.007957432858106905
2006-05-25,0.009941042178721382,0.013041673889948147,0.012288333966053777
2006-05-26,0.006163363353554274,0.0032972241149882286,0.005076172587085814
2006-05-30,1.536441148379808e-4,-0.02175930779957458,-0.01791934074458368
2006-05-31,-0.013607724630548823,0.004648150409656271,0.01111934483326138
2006-06-01,-0.026344325755135678,0.023422356171789005,0.009522543856228971
2006-06-02,0.014913793676935683,-0.0025195831753537234,0.002095383710402743
2006-06-05,-0.0033125513111471605,-0.02193423712646414,-0.014681129090855727
2006-06-06,-0.011761133661789103,-7.740874523722852e-4,-0.0024416509488247584
2006-06-07,-0.004325890016430911,-0.007512135301726008,-0.007519633351866339
2006-06-08,-0.022242966060885827,-0.0015614382418278616,-8.745068856077509e-4
2006-06-09,-0.007580771244994011,-0.006531483892683987,-0.003185783183270452
2006-06-12,-0.006972172997985027,-0.019855070335148994,-0.010908791788785344
2006-06-13,-0.07092235844523831,-0.004018955414242686,-0.011681913466174976
2006-06-14,-0.0053792313335012665,0.010150382877453179,0.007722194004266214
2006-06-15,0.030106772133296822,0.02674489321003337,0.02099243872872325
2006-06-16,0.006260890016722698,-0.007380257477779484,-0.007313744556541657
2006-06-19,-0.0231507882031341,-0.008118488948059888,-0.007893268678311749
2006-06-20,0.016540901495127436,0.0013143708623886141,0.003390413502615708
2006-06-21,0.017815968784532288,0.01563322895673558,0.007386698149845827
2006-06-22,-0.010339605980377087,-0.01274892175878417,-0.004409191103400545
2006-06-23,0.004493647304211201,-0.0010480179627831987,-1.6085260947029667e-4
2006-06-26,0.004988347791405445,0.002617886026872629,0.004410064935072455
2006-06-27,-0.010348471191765185,-0.019002818917909003,-0.008678412243812161
2006-06-28,-0.002430117474077953,0.0074330562274114165,0.006756220704899896
2006-06-29,0.03383201502222111,0.02996147486025258,0.019999433753183915
2006-06-30,0.028324874965026225,-0.004888578332161941,7.833020639225197e-5
2006-07-03,0.015396139140744225,0.005915134247735043,0.0040771058514925684
2006-07-05,0.005133152111748807,-0.022036154112200723,-0.005728119327517156
2006-07-06,0.00828557958677223,-0.0010485597318892204,0.002907230423216056
2006-07-07,-0.006207723825017553,-0.011082560815731668,-0.006533921449066504
2006-07-10,-0.009787498831808072,-0.008793842687269127,0.0018934984175142944
